user_id,item_description,date
1234,curd,2014-12-05
1235,bottled water,2014-01-11
1235,soda,2014-01-11
1235,condensed milk,2014-04-10
1235,other vegetables,2014-04-10
1235,dog food,2014-05-11
1235,processed cheese,2014-05-11
1235,butter,2014-05-26
1235,roll products ,2014-05-26
1235,bottled beer,2014-06-14
1235,canned beer,2014-06-14
1235,other vegetables,2014-06-25
1235,curd,2014-06-25
1235,abrasive cleaner,2014-06-25
1235,sausage,2015-01-01
1236,newspapers,2014-06-27
1236,pip fruit,2014-06-27
1237,butter milk,2014-01-25
1237,hard cheese,2014-01-25
1237,cleaner,2014-02-22
1237,misc. beverages,2014-02-22
1237,pork,2014-06-22
1237,other vegetables,2014-06-22
1237,cream cheese ,2014-06-22
1237,beverages,2014-10-16
1237,sugar,2014-10-16
1238,frankfurter,2015-01-03
1239,roll products ,2014-02-08
1239,waffles,2014-02-08
1239,meat,2014-04-18
1240,onions,2014-07-15
1240,hard cheese,2014-07-15
1240,soda,2014-11-27
1241,oil,2014-03-01
1241,margarine,2014-03-01
1241,specialty chocolate,2014-08-14
1241,pasta,2014-08-14
1241,soda,2014-08-14
1241,long life bakery product,2014-08-14
1241,whole milk,2014-11-01
1242,butter,2014-12-16
1243,soda,2014-08-01
1244,UHT-milk,2014-07-09
1244,soft cheese,2014-07-09
1244,candy,2014-11-24
1244,soda,2014-11-24
1244,rolls/buns,2014-11-25
1244,salty snack,2014-11-25
1244,bottled water,2014-11-25
1245,coffee,2014-09-27
1245,white bread,2014-09-27
1245,onions,2014-12-07
1246,yogurt,2014-02-05
1246,canned beer,2014-02-05
1246,whipped/sour cream,2014-03-03
1246,yogurt,2014-03-03
1246,tropical fruit,2014-06-13
1246,berries,2014-06-13
1246,other vegetables,2014-12-29
1247,frozen vegetables,2014-04-10
1247,other vegetables,2014-04-10
1247,butter,2014-08-06
1248,chicken,2014-01-02
1248,butter,2014-01-02
1248,margarine,2014-03-25
1248,margarine,2014-03-25
1248,dessert,2014-07-24
1248,packaged fruit/vegetables,2014-07-24
1248,citrus fruit,2014-08-05
1248,skin care,2014-08-05
1248,tropical fruit,2014-08-14
1248,pip fruit,2014-08-14
1249,citrus fruit,2014-01-01
1249,coffee,2014-01-01
1249,soda,2014-11-10
1249,frozen meals,2014-11-10
1250,other vegetables,2014-08-10
1252,grapes,2014-08-28
1253,pastry,2014-01-03
1254,ham,2014-03-03
1255,soda,2014-09-26
1256,tea,2014-06-17
1256,coffee,2014-06-17
1256,berries,2014-07-11
1256,domestic eggs,2014-07-11
1256,sugar,2014-10-14
1257,frozen dessert,2014-05-19
1257,cream cheese ,2014-05-19
1257,rolls/buns,2014-09-16
1258,yogurt,2014-04-05
1258,coffee,2014-04-05
1258,rolls/buns,2014-09-08
1258,fruit/vegetable juice,2014-09-08
1258,frozen vegetables,2014-09-08
1259,whole milk,2014-04-20
1259,shopping bags,2014-04-20
1259,fruit/vegetable juice,2014-06-24
1259,berries,2014-06-24
1259,hamburger meat,2014-10-06
1260,pip fruit,2014-04-10
1260,shopping bags,2014-04-10
1260,sausage,2014-09-07
1261,whole milk,2014-06-10
1261,domestic eggs,2014-06-10
1261,canned vegetables,2014-06-10
1262,whole milk,2014-07-22
1262,onions,2014-07-22
1262,pickled vegetables,2014-07-22
1262,organic sausage,2014-12-07
1262,frozen meals,2014-12-07
1263,frozen meals,2014-10-19
1263,bottled beer,2014-10-19
1263,citrus fruit,2014-11-05
1264,tropical fruit,2014-11-12
1264,white bread,2014-11-12
1265,other vegetables,2014-01-02
1265,whole milk,2014-01-02
1265,soda,2014-01-02
1265,UHT-milk,2014-05-12
1265,canned fish,2014-05-12
1265,root vegetables,2014-05-12
1265,waffles,2014-05-12
1265,hamburger meat,2015-01-19
1266,other vegetables,2014-08-27
1267,butter,2014-05-15
1268,other vegetables,2014-01-30
1268,margarine,2014-01-30
1268,brown bread,2014-01-30
1268,whole milk,2014-07-22
1268,misc. beverages,2014-07-22
1268,white wine,2014-09-26
1268,sauces,2014-09-26
1268,oil,2014-10-19
1269,rolls/buns,2014-04-14
1269,seasonal products,2014-04-14
1269,tropical fruit,2014-04-24
1269,root vegetables,2014-04-24
1269,red/blush wine,2014-07-10
1269,frozen meals,2014-07-10
1270,cake bar,2014-12-07
1272,specialty bar,2014-07-27
1274,tidbits,2014-04-25
1274,cream cheese ,2014-04-25
1274,dessert,2014-05-16
1274,rolls/buns,2014-05-16
1274,coffee,2014-10-07
1274,other vegetables,2014-10-07
1275,frozen potato products,2014-01-18
1275,domestic eggs,2014-01-18
1275,shopping bags,2014-01-18
1275,butter milk,2014-01-18
1275,rolls/buns,2014-06-11
1275,dental care,2014-06-11
1275,ice cream,2014-06-19
1275,butter,2014-06-19
1276,dessert,2014-07-06
1277,butter,2014-01-25
1277,brown bread,2014-01-25
1277,sausage,2015-01-12
1278,root vegetables,2014-01-24
1278,newspapers,2014-01-24
1278,citrus fruit,2014-06-09
1278,hamburger meat,2014-06-09
1279,oil,2014-02-13
1279,butter,2014-02-13
1279,pastry,2014-04-28
1279,sliced cheese,2014-04-28
1279,chicken,2014-08-25
1280,finished products,2014-03-20
1280,rolls/buns,2014-03-20
1280,butter milk,2014-04-13
1280,spices,2014-04-13
1280,spices,2014-04-17
1281,rolls/buns,2014-07-28
1282,other vegetables,2014-04-05
1282,shopping bags,2014-04-05
1282,white bread,2014-06-03
1282,shopping bags,2014-06-03
1282,soda,2014-06-06
1282,bottled water,2014-06-06
1282,other vegetables,2014-10-24
1283,pork,2014-05-22
1283,bottled water,2014-05-22
1283,butter,2014-09-02
1284,salty snack,2014-01-09
1284,soups,2014-01-09
1284,margarine,2014-06-26
1285,tropical fruit,2014-05-29
1285,chocolate marshmallow,2014-05-29
1285,napkins,2014-05-29
1285,bottled water,2014-05-29
1285,citrus fruit,2014-06-21
1285,ice cream,2014-06-21
1285,butter,2014-06-21
1285,shopping bags,2014-06-21
1285,butter,2014-08-01
1285,rolls/buns,2014-08-01
1286,long life bakery product,2014-02-07
1286,root vegetables,2014-02-07
1286,pork,2014-04-26
1286,domestic eggs,2014-04-26
1286,pickled vegetables,2014-04-26
1286,bottled beer,2014-07-19
1286,hygiene articles,2014-07-19
1286,root vegetables,2014-12-19
1287,canned fruit,2014-07-08
1287,whipped/sour cream,2014-07-08
1287,chicken,2014-08-07
1287,other vegetables,2014-08-07
1287,frozen meals,2014-08-07
1287,soft cheese,2014-08-11
1288,whole milk,2014-08-20
1288,packaged fruit/vegetables,2014-08-20
1288,abrasive cleaner,2014-08-20
1288,napkins,2014-08-20
1288,citrus fruit,2014-09-28
1288,whole milk,2014-09-28
1289,rolls/buns,2014-09-05
1289,napkins,2014-09-05
1289,root vegetables,2014-09-08
1289,spread cheese,2014-09-08
1289,herbs,2014-10-08
1289,yogurt,2014-10-08
1290,rice,2014-02-18
1291,onions,2014-01-08
1291,sugar,2014-01-08
1291,mustard,2014-01-08
1291,rolls/buns,2014-01-08
1291,tropical fruit,2015-01-14
1291,citrus fruit,2015-01-14
1291,domestic eggs,2015-01-14
1293,canned beer,2014-08-16
1293,shopping bags,2014-08-16
1293,whole milk,2015-01-03
1294,hygiene articles,2014-05-07
1294,semi-finished bread,2014-05-07
1294,white wine,2014-06-24
1294,dishes,2014-06-24
1294,waffles,2014-07-10
1294,butter milk,2014-07-10
1294,domestic eggs,2014-07-10
1294,root vegetables,2014-08-14
1294,soda,2014-08-14
1294,other vegetables,2014-08-14
1295,other vegetables,2014-03-13
1296,pickled vegetables,2014-02-24
1296,UHT-milk,2014-02-24
1296,long life bakery product,2014-02-24
1296,soft cheese,2014-05-19
1296,flower (seeds),2014-05-19
1296,rice,2014-12-14
1297,yogurt,2014-01-31
1297,red/blush wine,2014-01-31
1297,herbs,2014-04-03
1297,domestic eggs,2014-04-03
1297,sausage,2014-06-07
1297,house keeping products,2014-06-07
1297,chicken,2014-12-13
1297,cream cheese ,2014-12-13
1298,pastry,2014-07-26
1299,rolls/buns,2014-02-23
1299,yogurt,2014-02-23
1299,canned beer,2014-11-20
1300,chicken,2014-04-09
1301,whipped/sour cream,2014-01-30
1302,shopping bags,2014-02-12
1302,hard cheese,2014-02-12
1302,yogurt,2014-02-12
1302,root vegetables,2014-11-22
1303,pip fruit,2014-09-27
1303,detergent,2014-09-27
1303,tropical fruit,2014-10-28
1304,hamburger meat,2014-07-06
1305,spread cheese,2014-07-26
1307,other vegetables,2014-01-11
1307,rolls/buns,2014-01-11
1307,pastry,2014-03-10
1307,canned beer,2014-03-10
1307,whole milk,2014-08-29
1307,sugar,2014-08-29
1307,hamburger meat,2014-12-15
1308,white wine,2014-08-21
1308,waffles,2014-08-21
1308,napkins,2014-11-01
1308,pastry,2014-11-01
1308,brown bread,2014-11-23
1309,sausage,2014-04-20
1309,whipped/sour cream,2014-04-20
1309,pastry,2014-06-05
1309,pickled vegetables,2014-06-05
1309,margarine,2014-06-05
1309,curd,2014-10-08
1309,whipped/sour cream,2014-10-08
1309,dessert,2014-12-23
1309,butter,2014-12-23
1310,hard cheese,2014-04-13
1310,salty snack,2014-04-13
1310,newspapers,2014-11-22
1311,other vegetables,2014-01-14
1312,pip fruit,2014-02-09
1312,skin care,2014-02-09
1312,tropical fruit,2014-07-09
1312,rolls/buns,2014-07-09
1312,long life bakery product,2014-12-11
1312,waffles,2014-12-11
1312,canned vegetables,2014-12-11
1312,soft cheese,2014-12-11
1314,canned beer,2014-05-09
1315,tropical fruit,2014-11-12
1316,rolls/buns,2014-01-17
1316,whipped/sour cream,2014-01-17
1316,bottled beer,2014-05-31
1317,specialty cheese,2014-01-07
1317,onions,2014-01-07
1317,sausage,2014-05-19
1317,rolls/buns,2014-05-19
1317,citrus fruit,2014-07-26
1318,mustard,2014-02-15
1320,mayonnaise,2014-07-01
1320,processed cheese,2014-07-01
1320,root vegetables,2014-07-10
1320,coffee,2014-07-10
1320,soft cheese,2014-07-19
1320,bottled beer,2014-07-19
1320,finished products,2015-01-19
1320,pip fruit,2015-01-19
1321,citrus fruit,2014-11-07
1321,citrus fruit,2014-11-07
1322,citrus fruit,2014-11-12
1322,waffles,2014-11-12
1323,whole milk,2014-06-18
1325,rolls/buns,2014-03-29
1325,soda,2014-03-29
1325,chocolate,2014-03-29
1325,napkins,2014-04-30
1327,pip fruit,2014-04-12
1327,sugar,2014-04-12
1327,other vegetables,2014-07-18
1327,whole milk,2014-07-18
1327,pastry,2014-08-03
1327,shopping bags,2014-08-03
1327,roll products ,2014-09-26
1327,canned vegetables,2014-09-26
1328,other vegetables,2014-06-06
1328,bottled beer,2014-06-06
1328,tropical fruit,2014-08-14
1328,pastry,2014-08-14
1329,canned beer,2014-01-29
1329,whipped/sour cream,2014-01-29
1329,misc. beverages,2014-01-29
1329,dessert,2014-02-22
1329,newspapers,2014-02-22
1330,whole milk,2014-11-02
1330,processed cheese,2014-11-02
1331,tropical fruit,2014-06-04
1332,condensed milk,2014-04-18
1332,other vegetables,2014-04-18
1332,root vegetables,2014-07-16
1333,curd,2014-06-26
1333,butter,2014-06-26
1333,UHT-milk,2014-07-15
1333,bottled water,2014-07-15
1333,citrus fruit,2014-10-10
1333,fruit/vegetable juice,2014-10-10
1333,whole milk,2014-11-27
1335,waffles,2014-03-01
1335,dishes,2014-03-01
1335,domestic eggs,2014-03-01
1335,oil,2014-03-01
1335,frankfurter,2015-01-16
1336,rolls/buns,2014-01-23
1336,domestic eggs,2014-01-23
1337,cling film/bags,2014-06-08
1338,meat,2014-03-04
1338,curd,2014-03-04
1338,UHT-milk,2014-11-08
1338,whole milk,2014-11-08
1339,other vegetables,2014-03-01
1339,margarine,2014-03-01
1339,grapes,2014-05-25
1339,frozen vegetables,2014-05-25
1340,whole milk,2014-03-29
1340,pot plants,2014-03-29
1340,mustard,2014-12-28
1341,honey,2014-04-21
1341,yogurt,2014-04-21
1341,spices,2014-04-21
1341,chocolate,2014-04-21
1341,bottled water,2014-08-11
1341,root vegetables,2014-08-11
1341,bottled beer,2014-08-11
1342,napkins,2014-02-14
1342,white bread,2014-02-14
1342,other vegetables,2014-03-04
1342,rolls/buns,2014-03-04
1342,bottled water,2014-03-04
1342,soda,2014-03-04
1342,dessert,2014-08-20
1343,red/blush wine,2014-05-10
1343,dog food,2014-05-10
1343,chicken,2014-07-02
1343,shopping bags,2014-07-02
1343,other vegetables,2014-07-02
1343,whole milk,2014-07-02
1343,fruit/vegetable juice,2014-11-27
1343,white bread,2014-11-27
1344,sliced cheese,2014-01-28
1344,soda,2014-01-28
1344,oil,2014-01-28
1345,soda,2014-08-04
1345,rolls/buns,2014-08-04
1346,white wine,2014-09-04
1347,berries,2014-07-22
1349,curd,2014-12-13
1350,herbs,2014-02-19
1350,soda,2014-02-19
1350,frozen vegetables,2014-02-19
1350,whole milk,2014-03-09
1350,bottled water,2014-03-09
1351,tropical fruit,2014-01-15
1351,detergent,2014-01-15
1351,rolls/buns,2014-01-15
1352,tropical fruit,2014-03-03
1353,other vegetables,2014-06-25
1353,root vegetables,2014-06-25
1353,rolls/buns,2014-12-09
1353,baking powder,2014-12-09
1353,whipped/sour cream,2014-12-22
1353,bottled water,2014-12-22
1353,cooking chocolate,2014-12-27
1354,red/blush wine,2014-03-17
1354,cream cheese ,2014-03-17
1354,bottled beer,2014-04-05
1354,hard cheese,2014-04-05
1354,soda,2014-10-18
1354,domestic eggs,2014-10-18
1354,whole milk,2015-01-12
1355,curd,2014-03-29
1355,soda,2014-03-29
1356,napkins,2014-08-17
1356,butter milk,2014-08-17
1356,cat food,2014-08-17
1356,shopping bags,2014-08-17
1356,onions,2014-12-19
1358,whipped/sour cream,2014-10-16
1358,Instant food products,2014-10-16
1358,whipped/sour cream,2014-12-15
1359,tropical fruit,2014-05-29
1359,frozen fish,2014-05-29
1359,soda,2014-05-29
1360,frankfurter,2014-01-17
1360,ketchup,2014-01-17
1360,curd,2014-06-17
1361,rolls/buns,2014-03-09
1361,salty snack,2014-03-09
1361,whole milk,2014-07-12
1361,pastry,2014-07-12
1361,whole milk,2014-10-12
1361,hard cheese,2014-10-12
1361,onions,2014-12-13
1361,soda,2014-12-13
1362,tropical fruit,2014-03-01
1363,whole milk,2014-07-21
1363,chocolate,2014-07-21
1363,bottled beer,2015-01-15
1364,citrus fruit,2014-07-01
1364,frozen dessert,2014-07-01
1364,other vegetables,2014-11-08
1365,frozen vegetables,2014-01-02
1365,specialty bar,2014-01-02
1365,rolls/buns,2014-06-25
1365,whole milk,2014-06-25
1365,sausage,2014-08-23
1365,frozen fruits,2014-08-23
1365,other vegetables,2014-09-15
1366,canned beer,2014-02-19
1366,brown bread,2014-02-19
1366,other vegetables,2014-08-29
1367,whole milk,2014-01-31
1369,sugar,2014-01-12
1369,flour,2014-01-12
1369,spread cheese,2014-05-05
1369,whole milk,2014-05-05
1369,other vegetables,2014-08-02
1369,canned fish,2014-08-02
1369,white bread,2014-08-02
1370,fruit/vegetable juice,2014-09-09
1370,yogurt,2014-09-09
1371,root vegetables,2014-08-17
1372,hamburger meat,2014-04-05
1373,tea,2014-04-28
1374,sugar,2014-01-09
1374,bottled water,2014-01-09
1374,cream cheese ,2014-01-09
1374,candy,2014-11-09
1376,dessert,2014-02-04
1376,pot plants,2014-02-04
1376,pip fruit,2014-11-29
1377,yogurt,2014-11-12
1378,UHT-milk,2014-10-12
1379,whole milk,2014-02-07
1379,root vegetables,2014-02-07
1379,photo/film,2014-02-27
1379,fruit/vegetable juice,2014-02-27
1379,whole milk,2014-04-06
1379,margarine,2014-04-06
1379,bottled water,2014-09-21
1379,rolls/buns,2014-09-21
1379,meat,2014-11-06
1379,oil,2014-11-06
1379,candles,2014-11-06
1379,female sanitary products,2014-11-06
1380,rolls/buns,2014-04-22
1380,canned vegetables,2014-04-22
1381,curd,2014-01-01
1381,soda,2014-01-01
1381,coffee,2014-05-02
1381,rolls/buns,2014-05-02
1381,other vegetables,2014-05-02
1381,pastry,2014-07-05
1382,citrus fruit,2014-08-05
1383,onions,2014-03-24
1383,whipped/sour cream,2014-03-24
1383,other vegetables,2014-08-25
1384,canned beer,2014-01-24
1384,domestic eggs,2014-01-24
1384,soda,2014-02-22
1384,misc. beverages,2014-02-22
1384,waffles,2014-06-28
1384,instant coffee,2014-06-28
1384,bottled water,2014-09-28
1385,beef,2014-02-27
1385,herbs,2014-02-27
1385,coffee,2014-03-28
1386,soda,2014-09-19
1386,berries,2014-09-19
1386,pork,2014-12-21
1387,specialty bar,2014-03-31
1387,candy,2014-03-31
1387,margarine,2014-03-31
1387,rolls/buns,2014-05-31
1387,soda,2014-05-31
1388,rolls/buns,2014-08-05
1388,ice cream,2014-08-05
1388,hygiene articles,2014-11-19
1389,other vegetables,2014-04-29
1389,tea,2014-04-29
1389,root vegetables,2014-11-13
1390,butter,2014-04-09
1390,frozen meals,2014-04-09
1390,rolls/buns,2014-07-31
1390,shopping bags,2014-07-31
1391,bottled beer,2014-01-30
1391,newspapers,2014-01-30
1391,white wine,2014-12-19
1391,processed cheese,2014-12-19
1391,yogurt,2015-01-08
1392,napkins,2014-08-15
1392,butter,2014-08-15
1392,other vegetables,2014-12-09
1393,chocolate,2014-06-25
1393,dessert,2014-06-25
1393,flour,2014-06-25
1393,yogurt,2014-07-21
1393,yogurt,2014-07-21
1393,pastry,2014-08-26
1395,long life bakery product,2014-05-20
1395,shopping bags,2014-05-20
1395,sausage,2014-11-24
1395,butter,2014-11-24
1395,whole milk,2014-11-24
1395,hard cheese,2015-01-15
1395,meat,2015-01-15
1395,beverages,2015-01-15
1396,sausage,2014-03-12
1398,specialty chocolate,2014-08-23
1398,sugar,2014-08-23
1399,condensed milk,2014-05-04
1399,other vegetables,2014-05-04
1399,softener,2014-05-04
1399,other vegetables,2014-06-02
1399,other vegetables,2014-06-02
1399,beverages,2014-09-23
1399,rice,2014-09-23
1399,frozen meals,2014-10-12
1400,rolls/buns,2014-11-10
1402,rolls/buns,2014-10-14
1402,brown bread,2014-10-14
1402,rolls/buns,2014-10-14
1403,cling film/bags,2014-11-01
1404,whole milk,2014-01-26
1404,cleaner,2014-01-26
1404,long life bakery product,2014-02-10
1404,sweet spreads,2014-02-10
1404,rolls/buns,2014-09-28
1404,photo/film,2014-09-28
1404,ice cream,2015-01-16
1404,canned beer,2015-01-16
1405,other vegetables,2014-05-14
1405,whole milk,2014-05-14
1407,whole milk,2014-03-11
1407,butter,2014-03-11
1407,frozen vegetables,2014-07-15
1407,pasta,2014-07-15
1407,white bread,2014-10-09
1408,hamburger meat,2014-09-01
1408,ice cream,2014-09-01
1408,root vegetables,2015-01-03
1410,yogurt,2014-05-23
1410,condensed milk,2014-05-23
1410,sausage,2014-06-01
1410,dishes,2014-06-01
1410,rum,2014-06-01
1410,kitchen towels,2014-06-07
1410,bottled beer,2014-06-07
1410,whipped/sour cream,2014-06-24
1410,shopping bags,2014-06-24
1410,pet care,2014-06-26
1410,soda,2014-06-26
1410,specialty chocolate,2014-06-26
1410,other vegetables,2014-07-02
1410,mustard,2014-07-02
1410,soups,2014-07-02
1410,bottled water,2014-11-02
1410,bottled water,2014-11-02
1411,beverages,2014-04-15
1412,rolls/buns,2014-06-20
1412,newspapers,2014-06-20
1412,specialty fat,2014-06-20
1412,domestic eggs,2014-06-20
1412,make up remover,2014-08-21
1413,citrus fruit,2014-03-12
1413,bottled water,2014-03-12
1413,pastry,2014-03-12
1413,ham,2014-07-14
1413,canned beer,2014-07-14
1413,sugar,2014-12-14
1415,sausage,2014-05-01
1415,fruit/vegetable juice,2014-05-01
1415,sausage,2014-12-28
1416,canned beer,2014-04-03
1416,long life bakery product,2014-04-03
1416,cream cheese ,2014-08-15
1416,fruit/vegetable juice,2014-08-15
1416,sliced cheese,2014-08-23
1417,yogurt,2014-01-08
1417,frozen meals,2014-01-08
1417,UHT-milk,2014-08-27
1417,other vegetables,2014-08-27
1417,whipped/sour cream,2014-10-14
1418,cake bar,2014-02-12
1418,pastry,2014-02-12
1418,butter,2014-02-12
1418,soda,2014-06-21
1418,curd,2014-06-21
1418,citrus fruit,2014-06-30
1419,flour,2014-05-17
1419,pastry,2014-05-17
1419,yogurt,2014-08-12
1419,misc. beverages,2014-08-12
1419,brown bread,2014-08-12
1419,napkins,2014-08-12
1419,cat food,2014-10-21
1419,male cosmetics,2014-10-21
1419,butter,2014-12-03
1419,chewing gum,2014-12-03
1420,domestic eggs,2014-03-25
1420,cat food,2014-03-25
1420,other vegetables,2015-01-14
1420,salty snack,2015-01-14
1420,syrup,2015-01-14
1420,newspapers,2015-01-14
1421,pip fruit,2014-08-30
1421,soda,2014-08-30
1421,beverages,2014-12-26
1422,beef,2014-02-26
1422,rolls/buns,2014-02-26
1422,fruit/vegetable juice,2014-05-13
1422,candy,2014-05-13
1422,tropical fruit,2015-01-01
1422,turkey,2015-01-01
1423,citrus fruit,2014-02-26
1423,shopping bags,2014-02-26
1423,shopping bags,2014-02-26
1423,pasta,2014-10-13
1423,mustard,2014-10-13
1424,grapes,2014-01-30
1424,long life bakery product,2014-01-30
1424,berries,2014-04-04
1425,citrus fruit,2014-06-02
1425,root vegetables,2014-06-02
1425,spices,2014-06-24
1425,shopping bags,2014-06-24
1425,soda,2014-06-24
1426,bottled water,2014-03-10
1426,yogurt,2014-03-10
1426,margarine,2014-03-20
1426,yogurt,2014-03-20
1426,root vegetables,2014-10-26
1426,specialty cheese,2014-10-26
1426,beef,2014-11-18
1427,whole milk,2014-04-02
1427,red/blush wine,2014-04-02
1427,onions,2014-06-26
1427,butter,2014-06-26
1427,candy,2014-12-02
1427,canned fish,2014-12-02
1427,brown bread,2014-12-06
1427,rolls/buns,2014-12-06
1428,other vegetables,2014-05-28
1428,soda,2014-05-28
1428,margarine,2014-08-23
1428,soda,2014-08-23
1428,UHT-milk,2014-08-23
1428,shopping bags,2014-09-15
1428,napkins,2014-09-15
1428,berries,2014-10-18
1428,long life bakery product,2014-10-18
1428,rolls/buns,2015-01-18
1428,pip fruit,2015-01-18
1429,packaged fruit/vegetables,2014-10-19
1429,yogurt,2014-10-19
1430,soda,2014-12-01
1430,canned beer,2014-12-01
1430,soft cheese,2014-12-01
1431,whipped/sour cream,2014-10-13
1432,berries,2014-02-18
1432,cat food,2014-02-18
